,time,low,high,open,close,volume
169,1562648400,422.59,425.0,424.21,422.8,897.39785266
170,1562644800,421.99,425.0,423.78,424.57,1359.74513345
171,1562641200,422.77,427.14,424.41,423.92,2164.5035099
172,1562637600,421.19,425.92,421.8,424.36,3005.21452712
173,1562634000,416.38,422.67,417.26,421.39,2320.64590396
174,1562630400,416.38,418.97,417.97,417.28,882.3139117
175,1562626800,417.55,420.4,418.88,417.63,2088.8183566
176,1562623200,416.9,419.74,418.69,418.92,1872.51951862
177,1562619600,415.79,418.99,416.1,418.69,1051.96191953
178,1562616000,414.12,418.45,416.63,416.1,1322.00293595
179,1562612400,411.45,418.46,411.58,416.87,4928.70452285
180,1562608800,410.97,412.88,412.42,411.47,662.90911274
181,1562605200,411.09,413.15,411.84,413.15,904.25507727
182,1562601600,410.32,413.16,412.75,411.81,1165.37669465
183,1562598000,411.18,413.22,412.75,412.75,507.82205638
184,1562594400,411.72,414.01,413.29,412.83,468.60684501
185,1562590800,411.93,414.95,412.37,412.96,726.55747126
186,1562587200,411.38,413.99,413.78,412.31,702.22418248
187,1562583600,411.68,415.7,413.96,413.56,815.13903625
188,1562580000,413.52,416.05,414.81,413.9,733.80238142
189,1562576400,412.77,418.1,413.29,415.0,3552.30584623
190,1562572800,406.46,413.44,408.84,413.44,1042.83985063
191,1562569200,406.36,409.83,406.47,408.64,270.47329003
192,1562565600,406.03,408.65,408.65,406.38,493.80804289
193,1562562000,408.48,410.19,409.5,408.85,299.70715637
194,1562558400,407.43,411.15,408.23,409.5,570.91057234
195,1562554800,406.59,409.5,407.55,408.37,464.25780878
196,1562551200,407.22,410.22,409.67,408.28,684.7690853
197,1562547600,407.23,410.34,408.46,409.69,542.36802344
198,1562544000,407.53,414.0,412.37,408.65,1047.72650398
199,1562540400,409.8,414.87,409.8,412.43,1588.47238394
200,1562536800,409.12,415.67,411.43,409.73,1545.45536727
201,1562533200,408.96,412.0,410.69,411.2,836.80690671
202,1562529600,407.77,411.98,410.64,410.66,937.19942424
203,1562526000,406.19,412.02,406.71,410.53,1215.20291049
204,1562522400,405.27,411.0,409.08,406.7,1267.2147601
205,1562518800,400.63,412.55,400.66,408.75,2432.9542441
206,1562515200,398.0,403.59,403.35,400.71,1909.76128501
207,1562511600,401.46,406.59,404.66,403.89,582.78363219
208,1562508000,403.78,408.02,406.83,404.53,443.66918893
209,1562504400,405.75,408.0,406.59,406.95,471.05171834
210,1562500800,405.06,408.46,405.68,406.25,586.96409414
211,1562497200,403.14,407.05,403.87,405.61,682.68557202
212,1562493600,402.09,404.36,403.4,403.91,322.46768308
213,1562490000,401.83,404.27,402.66,402.84,341.93264854
214,1562486400,400.26,402.94,402.38,402.31,548.978163
215,1562482800,401.8,404.07,402.17,402.2,149.02530419
216,1562479200,401.64,403.64,402.86,402.55,87.92825565
217,1562475600,401.8,404.62,404.62,403.01,591.1126959
218,1562472000,401.49,405.48,401.87,404.62,901.52391591
219,1562468400,400.1,403.31,402.23,401.8,901.47201967
220,1562464800,401.47,404.11,403.92,402.24,562.96601824
221,1562461200,402.11,405.04,404.5,403.93,743.91349594
222,1562457600,403.0,406.45,406.37,404.51,819.30820996
223,1562454000,405.0,408.47,407.15,406.34,626.16981592
224,1562450400,403.59,410.24,407.5,407.15,1419.61010045
225,1562446800,403.6,414.55,414.55,407.5,1257.77412084
226,1562443200,413.59,417.29,414.54,414.99,1167.17309769
227,1562439600,412.37,414.96,413.27,414.22,600.65415586
228,1562436000,413.01,416.99,416.45,413.01,374.5253454
229,1562432400,413.71,418.0,415.4,416.18,998.14143205
230,1562428800,411.98,418.87,416.35,415.42,1556.07583069
231,1562425200,413.7,419.8,414.0,416.65,2592.49425961
232,1562421600,401.0,414.0,402.55,413.72,1489.94086577
233,1562418000,401.17,404.12,403.67,402.61,497.50552773
234,1562414400,400.0,404.53,402.22,403.05,924.39555321
235,1562410800,400.79,402.69,401.66,402.69,152.30382366
236,1562407200,401.0,404.05,402.62,401.67,444.14334809
237,1562403600,401.15,403.27,402.24,402.6,274.350918
238,1562400000,401.31,407.0,405.06,401.96,695.22157741
239,1562396400,403.13,405.19,403.7,404.96,427.92840225
240,1562392800,403.15,405.42,403.49,403.57,369.4232846
241,1562389200,402.05,406.53,404.9,403.14,693.36304999
242,1562385600,404.27,407.69,405.7,404.59,1223.57768897
243,1562382000,402.32,406.06,404.6,405.52,601.74532811
244,1562378400,402.92,406.21,405.85,404.44,532.7711449
245,1562374800,403.45,406.54,406.0,405.62,1186.94749748
246,1562371200,399.59,406.0,400.01,406.0,2516.69150541
247,1562367600,397.78,401.82,400.15,400.11,1108.05699205
248,1562364000,397.82,402.0,400.28,400.07,1025.56798925
249,1562360400,398.92,402.3,400.11,400.63,831.54452377
250,1562356800,395.6,403.11,400.99,400.22,2602.94065656
251,1562353200,399.33,404.7,401.75,401.67,1080.24271344
252,1562349600,400.37,404.68,403.57,401.8,1246.14542699
253,1562346000,397.0,403.49,398.52,403.36,1069.61922038
254,1562342400,398.05,402.62,402.12,398.06,594.14820927
255,1562338800,398.64,404.28,403.42,402.33,2527.895842
256,1562335200,402.0,406.7,402.0,403.38,744.57586535
257,1562331600,401.28,404.44,402.77,402.41,297.72332951
258,1562328000,401.55,404.42,403.59,402.78,624.23447266
259,1562324400,403.28,406.77,406.12,403.82,1142.77694927
260,1562320800,400.26,410.58,401.47,406.29,1595.02202455
261,1562317200,396.65,403.06,397.09,401.34,1693.62807063
262,1562313600,394.04,398.99,396.02,397.23,1384.4211302
263,1562310000,390.54,397.7,396.51,395.98,4343.96752966
264,1562306400,395.76,401.46,400.9,396.49,1301.06689855
265,1562302800,401.07,403.84,402.06,401.07,421.24577253
266,1562299200,398.5,402.55,400.75,402.06,486.7577211
267,1562295600,398.44,402.76,399.82,400.75,660.94154239
268,1562292000,399.8,403.4,403.0,400.12,656.83475315
269,1562288400,399.4,403.29,401.32,403.0,1156.63947308
270,1562284800,394.59,401.96,399.87,401.45,2118.64464665
271,1562281200,397.71,413.8,413.64,399.64,7334.05910874
272,1562277600,410.64,414.98,412.49,413.63,1136.75128294
273,1562274000,410.0,415.72,415.34,412.42,759.09929409
274,1562270400,411.5,417.45,415.96,415.77,1743.48188965
275,1562266800,413.31,417.22,415.44,416.11,483.59813396
276,1562263200,414.34,417.78,417.78,415.23,736.46577411
277,1562259600,416.62,418.6,417.43,418.04,1007.39447628
278,1562256000,413.66,419.78,414.22,417.47,1290.64394681
279,1562252400,408.97,415.39,414.32,413.87,1766.09869927
280,1562248800,411.73,415.86,414.34,414.41,1016.51956977
281,1562245200,413.87,417.73,415.12,414.23,962.66087739
282,1562241600,412.79,415.52,413.14,414.73,740.9023164
283,1562238000,412.02,414.95,413.58,413.16,722.21855779
284,1562234400,411.19,418.74,418.37,413.55,904.07746965
285,1562230800,416.0,419.25,418.49,418.45,476.34491313
286,1562227200,416.0,419.22,416.67,418.46,732.29412039
287,1562223600,416.67,420.49,418.04,416.97,940.80384314
288,1562220000,414.5,419.8,414.99,417.68,846.77592486
289,1562216400,412.01,414.79,412.97,414.79,887.69758043
290,1562212800,412.0,417.0,416.12,412.96,843.04993034
291,1562209200,413.07,418.1,416.95,416.27,1026.14492693
292,1562205600,415.86,419.0,417.0,417.01,1118.97196409
293,1562202000,414.33,419.48,418.51,417.01,1086.04467898
294,1562198400,417.86,423.74,422.0,418.42,1525.21484368
295,1562194800,417.77,424.0,419.43,421.75,1740.63212461
296,1562191200,412.67,422.12,412.95,419.94,3508.91041368
297,1562187600,410.73,415.75,415.34,413.24,839.49827583
298,1562184000,411.0,416.0,412.38,415.16,521.65308034
299,1562180400,409.83,415.0,411.49,412.25,712.04786215
300,1562176800,411.22,415.2,414.96,411.49,1527.16478668
301,1562173200,408.78,416.0,409.28,414.92,942.03801387
302,1562169600,408.0,413.85,412.95,409.28,848.24453847
303,1562166000,408.68,413.0,409.98,412.63,639.46382453
304,1562162400,406.64,410.87,407.38,409.82,750.98138374
305,1562158800,406.34,412.37,410.77,407.68,778.53578873
306,1562155200,406.01,411.29,406.81,410.77,566.6638237
307,1562151600,406.0,412.14,412.14,406.8,406.48366448
308,1562148000,410.17,413.74,410.97,411.83,291.64065962
309,1562144400,405.45,411.1,406.71,411.1,619.56936919
310,1562140800,405.77,411.26,409.07,406.47,1188.44585526
311,1562137200,408.39,415.2,415.2,408.79,1065.49451266
312,1562133600,411.52,417.11,414.21,414.77,804.93093234
313,1562130000,411.39,415.5,412.05,413.6,912.38405269
314,1562126400,412.02,415.22,413.28,412.1,422.83184193
315,1562122800,410.0,415.14,411.94,413.13,874.42218711
316,1562119200,411.16,415.48,415.1,411.83,1810.59162616
317,1562115600,411.53,416.95,413.34,415.62,2116.03343103
318,1562112000,407.53,414.48,407.8,413.34,2220.89484791
319,1562108400,402.52,408.39,408.09,407.05,815.89603009
320,1562104800,403.98,410.31,404.49,408.09,1683.28871891
321,1562101200,396.01,410.9,399.57,404.45,2389.34295035
322,1562097600,399.56,407.63,403.23,399.56,2067.87262217
323,1562094000,400.71,404.99,401.71,403.23,2161.87181001
324,1562090400,399.0,403.8,403.18,401.98,1897.49589137
325,1562086800,398.24,405.88,398.96,402.77,2892.44633757
326,1562083200,395.77,405.08,404.43,398.76,1794.99324729
327,1562079600,396.96,405.9,403.47,405.09,4762.55281922
328,1562076000,388.98,403.9,390.76,403.17,6665.85809014
329,1562072400,388.0,394.37,391.77,390.76,2011.58684279
330,1562068800,388.0,397.45,388.86,391.85,3121.82554288
331,1562065200,380.32,395.69,393.98,389.05,6675.16029702
332,1562061600,393.71,401.41,398.72,393.97,1018.88754878
333,1562058000,396.95,403.99,401.01,398.81,1898.92460784
334,1562054400,390.89,403.68,392.94,400.97,2811.22761971
335,1562050800,390.02,395.24,390.11,392.94,755.29029174
336,1562047200,388.01,394.79,391.26,390.35,1838.69202756
337,1562043600,389.7,398.92,394.36,391.43,3045.16150022
338,1562040000,389.98,412.6,410.02,394.4,7949.19226059
339,1562036400,406.73,410.35,407.32,410.16,1387.10430537
340,1562032800,406.77,411.92,406.84,407.32,1215.30484907
341,1562029200,404.34,413.9,409.89,406.88,2180.57328331
342,1562025600,409.88,422.0,415.7,409.88,2945.42500214
343,1562022000,411.77,419.98,411.77,415.63,3295.97821096
344,1562018400,405.76,412.54,408.84,411.93,2087.61022426
345,1562014800,403.67,412.71,406.79,408.86,3107.33681378
346,1562011200,393.81,414.26,394.4,407.7,5083.47557539
347,1562007600,389.16,398.83,398.05,393.99,3525.8983802
348,1562004000,394.64,399.41,397.3,398.14,1360.16877361
349,1562000400,392.5,398.88,396.4,397.0,2390.94496971
350,1561996800,392.63,402.42,395.37,395.55,3032.23450789
351,1561993200,385.0,395.81,390.92,395.46,7089.26278473
352,1561989600,388.0,404.87,395.33,390.92,4215.82839241
353,1561986000,395.05,400.83,397.5,395.05,1438.11406671
354,1561982400,389.45,409.2,408.76,397.41,5161.9284886
355,1561978800,404.08,410.58,406.71,408.78,1551.22292773
356,1561975200,402.7,413.26,411.17,406.55,1453.82849991
357,1561971600,410.16,414.79,414.7,410.91,421.14944408
358,1561968000,406.71,414.91,406.98,414.64,475.37903069
359,1561964400,402.5,410.06,404.36,406.94,944.24791208
360,1561960800,402.51,411.68,409.1,404.04,876.62000416
361,1561957200,407.45,417.05,416.81,409.2,1197.93920495
362,1561953600,412.0,419.17,416.12,416.73,1061.37059072
363,1561950000,413.42,418.72,413.57,415.67,2020.70046637
364,1561946400,405.69,417.0,408.74,413.14,2200.37231444
365,1561942800,406.44,411.0,408.02,408.79,2033.82071385
366,1561939200,395.0,409.88,399.95,408.35,4436.95452283
367,1561935600,395.48,409.77,407.26,399.5,5079.3829946
368,1561932000,400.0,417.42,416.38,407.23,4450.93225866
369,1561928400,415.0,419.23,418.02,416.46,821.03661075
370,1561924800,414.61,419.23,415.0,417.79,1960.46474874
371,1561921200,409.07,414.54,412.53,414.0,1373.40412277
372,1561917600,410.36,413.96,413.1,412.7,899.07696654
373,1561914000,408.5,414.94,411.75,413.08,1376.57044834
374,1561910400,395.05,414.21,403.19,411.27,4756.81592284
375,1561906800,401.1,409.61,409.27,402.62,2331.81962259
376,1561903200,401.0,415.99,411.95,409.2,5741.23553364
377,1561899600,410.43,426.61,425.65,411.9,4177.4312963
378,1561896000,423.88,429.21,425.07,425.65,923.46859509
379,1561892400,422.26,428.41,424.78,424.61,1134.04713379
380,1561888800,421.71,433.48,432.37,424.99,2138.10332357
381,1561885200,427.98,438.61,430.58,432.46,910.93769812
382,1561881600,426.47,432.49,427.86,430.42,323.7478468
383,1561878000,425.1,437.39,434.62,427.55,2359.76823306
384,1561874400,433.52,439.0,437.7,434.63,761.57466782
385,1561870800,433.68,440.93,438.59,437.6,1365.47578827
386,1561867200,436.5,442.64,441.77,438.34,1048.62936936
387,1561863600,437.0,444.56,439.98,441.91,1539.35576522
388,1561860000,437.5,443.6,443.38,440.46,924.87559681
389,1561856400,436.23,444.26,444.26,443.23,1459.17213976
390,1561852800,438.71,449.5,439.62,444.31,2590.41846376
391,1561849200,433.51,444.38,434.43,439.62,3308.21599062
392,1561845600,433.8,436.68,434.49,434.11,1046.63625549
393,1561842000,432.11,439.75,437.95,434.4,1167.00808128
394,1561838400,432.17,438.65,432.17,437.44,2089.10241363
395,1561834800,431.68,436.5,434.0,432.05,1270.42872009
396,1561831200,430.81,435.22,434.1,433.18,1542.01366361
397,1561827600,427.76,437.0,431.59,433.71,3194.79218027
398,1561824000,421.07,435.0,429.48,432.02,2898.42149732
399,1561820400,427.0,432.0,428.86,428.09,1459.32518229
400,1561816800,428.37,433.12,431.73,428.81,1619.49025446
401,1561813200,426.78,436.12,433.68,431.54,1313.45834882
402,1561809600,429.78,437.51,436.2,433.63,1476.66362492
403,1561806000,427.79,437.51,431.07,436.2,1705.47822711
404,1561802400,416.37,431.88,418.53,431.01,1241.16381523
405,1561798800,417.23,423.13,417.68,418.93,869.37366982
406,1561795200,416.38,419.84,418.78,417.67,640.83277567
407,1561791600,415.26,420.33,418.97,418.73,1164.98552061
408,1561788000,413.23,419.42,414.56,418.75,1173.04926262
409,1561784400,412.74,418.09,416.98,414.9,1224.93492515
410,1561780800,411.18,417.93,414.92,416.44,1576.00164847
411,1561777200,411.0,419.1,416.79,414.72,2224.16597977
412,1561773600,411.0,421.77,421.48,416.63,5503.33169452
413,1561770000,421.0,432.36,429.52,421.0,2266.81960503
414,1561766400,428.21,435.42,433.93,429.58,1682.85681645
415,1561762800,429.91,436.0,432.67,434.0,1677.5600082
416,1561759200,428.28,433.25,429.95,432.38,1852.26643613
417,1561755600,429.2,435.01,430.08,429.95,1894.27333019
418,1561752000,428.0,438.28,436.74,429.78,3209.22020731
419,1561748400,429.07,438.29,430.1,436.73,3371.97956637
420,1561744800,425.79,432.47,429.38,430.22,1641.05552274
421,1561741200,424.01,431.8,431.8,429.8,3523.66103992
422,1561737600,421.53,434.38,425.43,431.89,3460.46031231
423,1561734000,423.63,430.0,424.49,424.89,2490.46057682
424,1561730400,418.85,426.7,420.77,424.5,1895.70473477
425,1561726800,415.94,422.72,418.35,420.72,1996.38465303
426,1561723200,413.82,427.6,427.2,417.93,3282.87730991
427,1561719600,419.61,427.75,426.84,427.2,2221.87310494
428,1561716000,420.0,433.56,430.55,426.93,2525.5057368
429,1561712400,425.77,436.79,432.76,430.43,3131.11051763
430,1561708800,406.2,438.29,406.21,432.78,5381.80300844
431,1561705200,402.0,413.97,412.58,405.82,4028.45170604
432,1561701600,406.83,414.83,407.27,412.8,2307.59921974
433,1561698000,397.5,408.12,404.69,406.67,2197.78547171
434,1561694400,400.2,409.08,407.94,404.52,2288.0106516
435,1561690800,394.61,408.0,397.59,408.0,2564.6240631
436,1561687200,397.13,412.47,411.15,397.13,3489.13112641
437,1561683600,408.5,418.76,416.01,410.78,3280.69136346
438,1561680000,406.5,419.26,411.42,415.48,3652.9198481
439,1561676400,406.5,420.78,416.61,411.76,5626.81913472
