,time,low,high,open,close,volume
18189,1564895340,223.05,223.09,223.09,223.09,3.03197829
18188,1564884540,223.05,223.09,223.09,223.09,3.03197829
18187,1564873740,223.05,223.09,223.09,223.09,3.03197829
18186,1564862940,223.05,223.09,223.09,223.09,3.03197829
18185,1564852140,223.05,223.09,223.09,223.09,3.03197829
18184,1564841340,223.05,223.09,223.09,223.09,3.03197829
18183,1564916880,222.93,223.11,222.93,223.1,779.50153417
18182,1564906080,222.93,223.11,222.93,223.1,779.50153417
18181,1564895280,222.93,223.11,222.93,223.1,779.50153417
18180,1564884480,222.93,223.11,222.93,223.1,779.50153417
18179,1564873680,222.93,223.11,222.93,223.1,779.50153417
18178,1564862880,222.93,223.11,222.93,223.1,779.50153417
18177,1564852080,222.93,223.11,222.93,223.1,779.50153417
18176,1564841280,222.93,223.11,222.93,223.1,779.50153417
18175,1564916820,222.76,222.96,222.85,222.96,2.59005136
18174,1564906020,222.76,222.96,222.85,222.96,2.59005136
18173,1564895220,222.76,222.96,222.85,222.96,2.59005136
18172,1564884420,222.76,222.96,222.85,222.96,2.59005136
18171,1564873620,222.76,222.96,222.85,222.96,2.59005136
18170,1564862820,222.76,222.96,222.85,222.96,2.59005136
18169,1564852020,222.76,222.96,222.85,222.96,2.59005136
18168,1564841220,222.76,222.96,222.85,222.96,2.59005136
18167,1564916760,222.83,222.85,222.83,222.85,6.99625422
18166,1564905960,222.83,222.85,222.83,222.85,6.99625422
18165,1564895160,222.83,222.85,222.83,222.85,6.99625422
18164,1564884360,222.83,222.85,222.83,222.85,6.99625422
18163,1564873560,222.83,222.85,222.83,222.85,6.99625422
18162,1564862760,222.83,222.85,222.83,222.85,6.99625422
18161,1564851960,222.83,222.85,222.83,222.85,6.99625422
18160,1564841160,222.83,222.85,222.83,222.85,6.99625422
18159,1564916700,222.71,222.89,222.89,222.84,13.89288026
18158,1564905900,222.71,222.89,222.89,222.84,13.89288026
18157,1564895100,222.71,222.89,222.89,222.84,13.89288026
18156,1564884300,222.71,222.89,222.89,222.84,13.89288026
18155,1564873500,222.71,222.89,222.89,222.84,13.89288026
18154,1564862700,222.71,222.89,222.89,222.84,13.89288026
18153,1564851900,222.71,222.89,222.89,222.84,13.89288026
18152,1564841100,222.71,222.89,222.89,222.84,13.89288026
18151,1564916640,222.96,222.96,222.96,222.96,9.15503243
18150,1564905840,222.96,222.96,222.96,222.96,9.15503243
18149,1564895040,222.96,222.96,222.96,222.96,9.15503243
18148,1564884240,222.96,222.96,222.96,222.96,9.15503243
18147,1564873440,222.96,222.96,222.96,222.96,9.15503243
18146,1564862640,222.96,222.96,222.96,222.96,9.15503243
18145,1564851840,222.96,222.96,222.96,222.96,9.15503243
18144,1564841040,222.96,222.96,222.96,222.96,9.15503243
18143,1564916580,222.89,222.98,222.96,222.89,10.68815618
18142,1564905780,222.89,222.98,222.96,222.89,10.68815618
18141,1564894980,222.89,222.98,222.96,222.89,10.68815618
18140,1564884180,222.89,222.98,222.96,222.89,10.68815618
18139,1564873380,222.89,222.98,222.96,222.89,10.68815618
18138,1564862580,222.89,222.98,222.96,222.89,10.68815618
18137,1564851780,222.89,222.98,222.96,222.89,10.68815618
18136,1564840980,222.89,222.98,222.96,222.89,10.68815618
